pizza_id,order_id,quantity,order_date,total_price
11246,4937,1,24/03/2015 00:00,20.5
11247,4938,1,24/03/2015 00:00,12
11248,4938,1,24/03/2015 00:00,12
11249,4938,1,24/03/2015 00:00,20.5
11250,4938,1,24/03/2015 00:00,12.25
11251,4939,1,24/03/2015 00:00,16.5
11252,4939,1,24/03/2015 00:00,12.5
11253,4939,1,24/03/2015 00:00,20.75
11254,4939,1,24/03/2015 00:00,12.25
11255,4940,1,24/03/2015 00:00,20.5
11256,4940,1,24/03/2015 00:00,12
11257,4940,1,24/03/2015 00:00,16
11258,4941,1,25/03/2015 00:00,20.5
11259,4942,1,25/03/2015 00:00,20.75
11260,4942,1,25/03/2015 00:00,12
11261,4942,1,25/03/2015 00:00,11
11262,4942,1,25/03/2015 00:00,16.75
11263,4943,1,25/03/2015 00:00,16.75
11264,4944,1,25/03/2015 00:00,16.75
11265,4945,1,25/03/2015 00:00,20.5
11266,4946,1,25/03/2015 00:00,20.75
11267,4946,1,25/03/2015 00:00,12.5
11268,4947,1,25/03/2015 00:00,16.25
11269,4947,1,25/03/2015 00:00,16.5
11270,4948,1,25/03/2015 00:00,20.75
11271,4949,1,25/03/2015 00:00,14.75
11272,4950,1,25/03/2015 00:00,23.65
11273,4950,1,25/03/2015 00:00,16
11274,4950,1,25/03/2015 00:00,14.75
11275,4951,1,25/03/2015 00:00,16.75
11276,4951,1,25/03/2015 00:00,16
11277,4951,1,25/03/2015 00:00,14.75
11278,4951,1,25/03/2015 00:00,20.75
11279,4952,1,25/03/2015 00:00,12.75
11280,4953,1,25/03/2015 00:00,12.5
11281,4954,1,25/03/2015 00:00,20.25
11282,4954,1,25/03/2015 00:00,16.5
11283,4955,1,25/03/2015 00:00,16
11284,4955,1,25/03/2015 00:00,11
11285,4955,1,25/03/2015 00:00,12.5
11286,4955,1,25/03/2015 00:00,16.5
11287,4955,1,25/03/2015 00:00,16.5
11288,4955,1,25/03/2015 00:00,16.75
11289,4956,1,25/03/2015 00:00,16
11290,4956,1,25/03/2015 00:00,12.5
11291,4957,1,25/03/2015 00:00,20.75
11292,4958,1,25/03/2015 00:00,16
11293,4959,1,25/03/2015 00:00,20.75
11294,4960,1,25/03/2015 00:00,12.5
11295,4961,1,25/03/2015 00:00,20.25
11296,4962,1,25/03/2015 00:00,11
11297,4962,1,25/03/2015 00:00,25.5
11298,4963,1,25/03/2015 00:00,20.75
11299,4964,1,25/03/2015 00:00,16.75
11300,4964,1,25/03/2015 00:00,16.5
11301,4965,1,25/03/2015 00:00,20.75
11302,4965,1,25/03/2015 00:00,12
11303,4966,1,25/03/2015 00:00,16
11304,4967,1,25/03/2015 00:00,12
11305,4967,1,25/03/2015 00:00,17.95
11306,4967,1,25/03/2015 00:00,16.25
11307,4968,1,25/03/2015 00:00,12
11308,4968,1,25/03/2015 00:00,16.5
11309,4968,1,25/03/2015 00:00,16.75
11310,4968,1,25/03/2015 00:00,20.25
11311,4969,1,25/03/2015 00:00,20.75
11312,4969,1,25/03/2015 00:00,16.75
11313,4969,1,25/03/2015 00:00,20.25
11314,4970,1,25/03/2015 00:00,17.95
11315,4970,1,25/03/2015 00:00,16
11316,4970,1,25/03/2015 00:00,20.25
11317,4970,1,25/03/2015 00:00,20.75
11318,4971,1,25/03/2015 00:00,12.75
11319,4971,1,25/03/2015 00:00,16.5
11320,4971,1,25/03/2015 00:00,20.25
11321,4971,1,25/03/2015 00:00,12
11322,4972,1,25/03/2015 00:00,18.5
11323,4972,1,25/03/2015 00:00,20.75
11324,4972,1,25/03/2015 00:00,16.5
11325,4973,1,25/03/2015 00:00,16.75
11326,4973,1,25/03/2015 00:00,20.25
11327,4974,1,25/03/2015 00:00,20.75
11328,4974,1,25/03/2015 00:00,16.5
11329,4974,1,25/03/2015 00:00,20.25
11330,4975,1,25/03/2015 00:00,18.5
11331,4976,1,25/03/2015 00:00,10.5
11332,4977,1,25/03/2015 00:00,20.75
11333,4977,1,25/03/2015 00:00,20.75
11334,4977,1,25/03/2015 00:00,9.75
11335,4978,1,25/03/2015 00:00,12.75
11336,4978,1,25/03/2015 00:00,16
11337,4978,1,25/03/2015 00:00,20.75
11338,4979,1,25/03/2015 00:00,16.75
11339,4979,1,25/03/2015 00:00,17.95
11340,4979,1,25/03/2015 00:00,16.5
11341,4979,1,25/03/2015 00:00,20.75
11342,4980,1,25/03/2015 00:00,12.75
11343,4980,1,25/03/2015 00:00,20.25
11344,4981,1,25/03/2015 00:00,20.75
11345,4981,1,25/03/2015 00:00,20.25
11346,4981,1,25/03/2015 00:00,16.75
11347,4982,1,25/03/2015 00:00,20.75
11348,4983,1,25/03/2015 00:00,12.25
11349,4983,1,25/03/2015 00:00,16.5
11350,4983,1,25/03/2015 00:00,16.5
11351,4984,1,25/03/2015 00:00,18.5
11352,4984,1,25/03/2015 00:00,12.25
11353,4985,1,25/03/2015 00:00,16
11354,4986,1,25/03/2015 00:00,16.5
11355,4987,1,25/03/2015 00:00,16.75
11356,4987,1,25/03/2015 00:00,10.5
11357,4987,1,25/03/2015 00:00,20.25
11358,4988,1,25/03/2015 00:00,12.75
11359,4988,1,25/03/2015 00:00,16
11360,4988,1,25/03/2015 00:00,17.5
11361,4989,1,25/03/2015 00:00,20.75
11362,4990,1,25/03/2015 00:00,20.75
11363,4991,1,25/03/2015 00:00,16.75
11364,4991,1,25/03/2015 00:00,20.5
11365,4992,1,25/03/2015 00:00,9.75
11366,4992,1,25/03/2015 00:00,12.5
11367,4993,1,25/03/2015 00:00,12.5
11368,4994,1,25/03/2015 00:00,10.5
11369,4994,1,25/03/2015 00:00,15.25
11370,4995,1,25/03/2015 00:00,16.5
11371,4995,1,25/03/2015 00:00,15.25
11372,4996,1,25/03/2015 00:00,16.75
11373,4997,1,26/03/2015 00:00,16.5
11374,4998,1,26/03/2015 00:00,17.95
11375,4999,1,26/03/2015 00:00,16
11376,4999,1,26/03/2015 00:00,10.5
11377,5000,1,26/03/2015 00:00,16.25
11378,5000,1,26/03/2015 00:00,10.5
11379,5001,1,26/03/2015 00:00,12.75
11380,5002,1,26/03/2015 00:00,20.75
11381,5002,1,26/03/2015 00:00,9.75
11382,5003,1,26/03/2015 00:00,16.75
11383,5003,1,26/03/2015 00:00,20.5
11384,5003,1,26/03/2015 00:00,20.75
11385,5003,1,26/03/2015 00:00,12.25
11386,5004,1,26/03/2015 00:00,11
11387,5005,1,26/03/2015 00:00,12.5
11388,5006,1,26/03/2015 00:00,20.25
11389,5006,1,26/03/2015 00:00,12
11390,5007,1,26/03/2015 00:00,15.25
11391,5008,1,26/03/2015 00:00,23.65
11392,5008,1,26/03/2015 00:00,9.75
11393,5009,1,26/03/2015 00:00,20.75
11394,5009,1,26/03/2015 00:00,20.75
11395,5010,1,26/03/2015 00:00,12.75
11396,5011,1,26/03/2015 00:00,12.75
11397,5011,1,26/03/2015 00:00,9.75
11398,5011,1,26/03/2015 00:00,20.75
11399,5011,1,26/03/2015 00:00,12.75
11400,5011,1,26/03/2015 00:00,20.75
11401,5012,1,26/03/2015 00:00,16.5
11402,5013,1,26/03/2015 00:00,20.75
11403,5013,1,26/03/2015 00:00,20.75
11404,5013,1,26/03/2015 00:00,20.25
11405,5013,1,26/03/2015 00:00,12.25
11406,5014,1,26/03/2015 00:00,20.75
11407,5015,1,26/03/2015 00:00,20.5
11408,5015,1,26/03/2015 00:00,20.75
11409,5016,1,26/03/2015 00:00,12
11410,5017,1,26/03/2015 00:00,12
11411,5017,1,26/03/2015 00:00,16.25
11412,5017,1,26/03/2015 00:00,20.75
11413,5017,1,26/03/2015 00:00,20.5
11414,5017,1,26/03/2015 00:00,16
11415,5017,1,26/03/2015 00:00,12
11416,5017,1,26/03/2015 00:00,20.75
11417,5017,1,26/03/2015 00:00,20.25
11418,5017,1,26/03/2015 00:00,12.25
11419,5017,1,26/03/2015 00:00,20.75
11420,5017,1,26/03/2015 00:00,16.75
11421,5017,1,26/03/2015 00:00,16
11422,5018,1,26/03/2015 00:00,20.75
11423,5019,1,26/03/2015 00:00,20.75
11424,5019,1,26/03/2015 00:00,16.75
11425,5019,1,26/03/2015 00:00,13.25
11426,5019,1,26/03/2015 00:00,16.5
11427,5020,1,26/03/2015 00:00,20.75
11428,5021,1,26/03/2015 00:00,16.75
11429,5021,1,26/03/2015 00:00,16.75
11430,5022,1,26/03/2015 00:00,12.75
11431,5022,1,26/03/2015 00:00,12.5
11432,5022,1,26/03/2015 00:00,12
11433,5023,1,26/03/2015 00:00,16.25
11434,5023,1,26/03/2015 00:00,16.75
11435,5024,1,26/03/2015 00:00,14.75
11436,5024,1,26/03/2015 00:00,12.75
11437,5025,1,26/03/2015 00:00,16.5
11438,5026,1,26/03/2015 00:00,16.75
11439,5026,1,26/03/2015 00:00,16.5
11440,5027,1,26/03/2015 00:00,12.75
11441,5028,1,26/03/2015 00:00,23.65
11442,5028,1,26/03/2015 00:00,12.25
11443,5029,1,26/03/2015 00:00,20.5
11444,5030,1,26/03/2015 00:00,20.75
11445,5030,1,26/03/2015 00:00,14.75
11446,5030,1,26/03/2015 00:00,20.75
11447,5030,1,26/03/2015 00:00,20.75
11448,5031,1,26/03/2015 00:00,12.75
11449,5031,1,26/03/2015 00:00,25.5
11450,5032,1,26/03/2015 00:00,16.5
11451,5032,1,26/03/2015 00:00,20.75
11452,5033,1,26/03/2015 00:00,16.25
11453,5033,1,26/03/2015 00:00,12.5
11454,5034,1,26/03/2015 00:00,16
11455,5034,1,26/03/2015 00:00,13.25
11456,5034,1,26/03/2015 00:00,16
11457,5034,1,26/03/2015 00:00,20.75
11458,5035,1,26/03/2015 00:00,20.75
11459,5036,1,26/03/2015 00:00,16.75
11460,5036,1,26/03/2015 00:00,18.5
11461,5036,1,26/03/2015 00:00,10.5
11462,5036,1,26/03/2015 00:00,9.75
11463,5037,1,26/03/2015 00:00,20.75
11464,5038,1,26/03/2015 00:00,20.5
11465,5038,1,26/03/2015 00:00,20.5
11466,5039,1,26/03/2015 00:00,10.5
11467,5039,1,26/03/2015 00:00,16.5
11468,5039,1,26/03/2015 00:00,20.75
11469,5040,1,26/03/2015 00:00,12
11470,5041,1,26/03/2015 00:00,9.75
11471,5042,1,26/03/2015 00:00,12.75
11472,5043,1,26/03/2015 00:00,16.75
11473,5044,1,26/03/2015 00:00,20.75
11474,5044,1,26/03/2015 00:00,11
11475,5045,1,26/03/2015 00:00,16
11476,5046,1,26/03/2015 00:00,16.75
11477,5047,1,26/03/2015 00:00,16.75
11478,5047,1,26/03/2015 00:00,16.75
11479,5048,1,26/03/2015 00:00,16
11480,5048,1,26/03/2015 00:00,15.25
11481,5048,1,26/03/2015 00:00,20.75
11482,5048,1,26/03/2015 00:00,20.75
11483,5049,1,26/03/2015 00:00,16.5
11484,5050,1,26/03/2015 00:00,12
11485,5050,1,26/03/2015 00:00,12
11486,5050,1,26/03/2015 00:00,12.5
11487,5051,1,26/03/2015 00:00,12.75
11488,5051,1,26/03/2015 00:00,16.5
11489,5052,1,26/03/2015 00:00,12
11490,5053,1,26/03/2015 00:00,12
11491,5054,1,26/03/2015 00:00,16.5
11492,5055,1,26/03/2015 00:00,12
11493,5055,1,26/03/2015 00:00,20.75
11494,5056,1,26/03/2015 00:00,16.75
11495,5056,1,26/03/2015 00:00,20.75
11496,5056,1,26/03/2015 00:00,20.75
11497,5056,1,26/03/2015 00:00,12.75
11498,5057,1,26/03/2015 00:00,10.5
11499,5057,1,26/03/2015 00:00,20.25
11500,5057,1,26/03/2015 00:00,12
11501,5057,1,26/03/2015 00:00,12.75
11502,5058,1,26/03/2015 00:00,12
11503,5058,1,26/03/2015 00:00,12
11504,5058,1,26/03/2015 00:00,20.25
11505,5059,1,26/03/2015 00:00,16.5
11506,5059,1,26/03/2015 00:00,20.5
11507,5060,1,26/03/2015 00:00,20.25
11508,5061,1,26/03/2015 00:00,12.75
11509,5062,1,27/03/2015 00:00,16.5
11510,5063,1,27/03/2015 00:00,12.5
11511,5063,1,27/03/2015 00:00,20.75
11512,5063,1,27/03/2015 00:00,20.5
11513,5064,1,27/03/2015 00:00,16.75
11514,5065,1,27/03/2015 00:00,20.5
11515,5066,1,27/03/2015 00:00,16.25
11516,5066,1,27/03/2015 00:00,12.75
11517,5066,1,27/03/2015 00:00,20.5
11518,5066,1,27/03/2015 00:00,16.5
11519,5066,1,27/03/2015 00:00,12.5
11520,5066,1,27/03/2015 00:00,20.25
11521,5066,1,27/03/2015 00:00,16
11522,5066,1,27/03/2015 00:00,12.5
11523,5066,1,27/03/2015 00:00,20.25
11524,5066,1,27/03/2015 00:00,16.25
11525,5066,1,27/03/2015 00:00,16.75
11526,5066,1,27/03/2015 00:00,20.25
11527,5066,1,27/03/2015 00:00,16
11528,5067,1,27/03/2015 00:00,16.5
11529,5068,1,27/03/2015 00:00,12
11530,5068,1,27/03/2015 00:00,20.75
11531,5069,1,27/03/2015 00:00,12
11532,5070,1,27/03/2015 00:00,16.5
11533,5071,1,27/03/2015 00:00,12
11534,5071,1,27/03/2015 00:00,20.25
11535,5071,1,27/03/2015 00:00,20.75
11536,5072,1,27/03/2015 00:00,12.25
11537,5073,1,27/03/2015 00:00,18.5
11538,5074,1,27/03/2015 00:00,16.5
11539,5075,1,27/03/2015 00:00,12
11540,5075,1,27/03/2015 00:00,12.5
11541,5076,1,27/03/2015 00:00,17.95
11542,5076,1,27/03/2015 00:00,20.5
11543,5076,1,27/03/2015 00:00,16
11544,5077,1,27/03/2015 00:00,20.75
11545,5077,1,27/03/2015 00:00,16
11546,5077,1,27/03/2015 00:00,16.25
11547,5077,1,27/03/2015 00:00,12.25
11548,5078,1,27/03/2015 00:00,20.75
11549,5079,1,27/03/2015 00:00,18.5
11550,5079,1,27/03/2015 00:00,12.75
11551,5079,1,27/03/2015 00:00,20.75
11552,5079,1,27/03/2015 00:00,16.75
11553,5080,1,27/03/2015 00:00,16.75
11554,5080,1,27/03/2015 00:00,20.25
11555,5080,1,27/03/2015 00:00,9.75
11556,5080,1,27/03/2015 00:00,20.75
11557,5080,1,27/03/2015 00:00,12.75
11558,5080,1,27/03/2015 00:00,20.75
11559,5080,1,27/03/2015 00:00,20.25
11560,5081,1,27/03/2015 00:00,16
11561,5082,1,27/03/2015 00:00,16.5
11562,5083,1,27/03/2015 00:00,16.5
11563,5084,1,27/03/2015 00:00,20.75
11564,5085,1,27/03/2015 00:00,10.5
11565,5085,1,27/03/2015 00:00,12
11566,5086,1,27/03/2015 00:00,12
11567,5087,1,27/03/2015 00:00,18.5
11568,5087,1,27/03/2015 00:00,20.75
11569,5087,1,27/03/2015 00:00,20.75
11570,5088,1,27/03/2015 00:00,16.75
11571,5088,1,27/03/2015 00:00,12.5
11572,5089,1,27/03/2015 00:00,16.75
11573,5089,1,27/03/2015 00:00,16
11574,5089,1,27/03/2015 00:00,20.5
11575,5090,1,27/03/2015 00:00,12
11576,5090,1,27/03/2015 00:00,15.25
11577,5091,1,27/03/2015 00:00,20.75
11578,5091,1,27/03/2015 00:00,17.95
11579,5091,1,27/03/2015 00:00,16.75
11580,5091,1,27/03/2015 00:00,17.5
11581,5092,1,27/03/2015 00:00,16.75
11582,5092,1,27/03/2015 00:00,12.5
11583,5093,1,27/03/2015 00:00,12
11584,5094,1,27/03/2015 00:00,16.75
11585,5094,1,27/03/2015 00:00,18.5
11586,5095,1,27/03/2015 00:00,16.5
11587,5095,1,27/03/2015 00:00,20.25
11588,5095,1,27/03/2015 00:00,20.25
11589,5095,1,27/03/2015 00:00,16.75
11590,5096,1,27/03/2015 00:00,20.5
11591,5096,1,27/03/2015 00:00,12
11592,5096,1,27/03/2015 00:00,16
11593,5097,1,27/03/2015 00:00,12.5
11594,5098,1,27/03/2015 00:00,20.75
11595,5099,1,27/03/2015 00:00,20.75
11596,5099,1,27/03/2015 00:00,16.75
11597,5099,1,27/03/2015 00:00,25.5
11598,5100,1,27/03/2015 00:00,13.25
11599,5100,1,27/03/2015 00:00,20.25
11600,5100,1,27/03/2015 00:00,12.5
11601,5100,1,27/03/2015 00:00,20.75
11602,5101,1,27/03/2015 00:00,16.75
11603,5102,1,27/03/2015 00:00,13.25
11604,5102,1,27/03/2015 00:00,25.5
11605,5103,1,27/03/2015 00:00,12.5
11606,5104,1,27/03/2015 00:00,18.5
11607,5104,1,27/03/2015 00:00,17.95
11608,5104,1,27/03/2015 00:00,16.5
11609,5104,1,27/03/2015 00:00,20.75
11610,5105,1,27/03/2015 00:00,16
11611,5105,1,27/03/2015 00:00,9.75
11612,5105,1,27/03/2015 00:00,16
11613,5106,1,27/03/2015 00:00,12
11614,5107,1,27/03/2015 00:00,14.5
11615,5107,1,27/03/2015 00:00,9.75
11616,5107,1,27/03/2015 00:00,12.25
11617,5107,1,27/03/2015 00:00,20.75
11618,5108,1,27/03/2015 00:00,18.5
11619,5108,1,27/03/2015 00:00,20.5
11620,5108,1,27/03/2015 00:00,12
11621,5109,1,27/03/2015 00:00,12
11622,5109,1,27/03/2015 00:00,16.5
11623,5109,1,27/03/2015 00:00,16
11624,5109,1,27/03/2015 00:00,12
11625,5110,1,27/03/2015 00:00,18.5
11626,5110,1,27/03/2015 00:00,9.75
11627,5110,1,27/03/2015 00:00,12
11628,5111,1,27/03/2015 00:00,16
11629,5111,1,27/03/2015 00:00,16.75
11630,5111,1,27/03/2015 00:00,20.75
11631,5112,1,27/03/2015 00:00,12
11632,5113,1,27/03/2015 00:00,16.75
11633,5114,1,27/03/2015 00:00,12
11634,5114,1,27/03/2015 00:00,16.75
11635,5115,1,27/03/2015 00:00,12.5
11636,5116,1,27/03/2015 00:00,20.75
11637,5116,1,27/03/2015 00:00,12
11638,5116,1,27/03/2015 00:00,16
11639,5117,1,27/03/2015 00:00,12
11640,5118,1,27/03/2015 00:00,12.75
11641,5118,1,27/03/2015 00:00,20.25
11642,5118,1,27/03/2015 00:00,14.5
11643,5118,1,27/03/2015 00:00,16.5
11644,5119,1,27/03/2015 00:00,16.75
11645,5119,1,27/03/2015 00:00,16.5
11646,5120,1,27/03/2015 00:00,16.25
11647,5120,1,27/03/2015 00:00,16
11648,5120,1,27/03/2015 00:00,16.5
11649,5120,1,27/03/2015 00:00,12.25
11650,5121,1,27/03/2015 00:00,16.75
11651,5121,1,27/03/2015 00:00,13.25
11652,5121,1,27/03/2015 00:00,20.5
11653,5122,1,27/03/2015 00:00,12.5
11654,5122,1,27/03/2015 00:00,20.75
11655,5123,1,27/03/2015 00:00,20.75
11656,5123,1,27/03/2015 00:00,16
11657,5123,1,27/03/2015 00:00,20.25
11658,5124,1,27/03/2015 00:00,16.75
11659,5124,1,27/03/2015 00:00,12
11660,5124,1,27/03/2015 00:00,16.5
11661,5124,1,27/03/2015 00:00,12.5
11662,5125,1,27/03/2015 00:00,12
11663,5126,1,27/03/2015 00:00,20.75
11664,5126,1,27/03/2015 00:00,20.25
11665,5127,1,27/03/2015 00:00,12.75
11666,5127,1,27/03/2015 00:00,12.75
11667,5128,1,27/03/2015 00:00,20.75
11668,5129,1,27/03/2015 00:00,16
11669,5129,1,27/03/2015 00:00,17.5
11670,5129,1,27/03/2015 00:00,25.5
11671,5130,1,27/03/2015 00:00,12
11672,5130,1,27/03/2015 00:00,20.75
11673,5131,1,27/03/2015 00:00,12
11674,5132,1,27/03/2015 00:00,17.95
11675,5132,1,27/03/2015 00:00,16.5
11676,5133,1,28/03/2015 00:00,12
11677,5134,1,28/03/2015 00:00,10.5
11678,5135,1,28/03/2015 00:00,20.75
11679,5136,1,28/03/2015 00:00,12.75
11680,5136,1,28/03/2015 00:00,16.75
11681,5136,1,28/03/2015 00:00,12.75
11682,5136,1,28/03/2015 00:00,18.5
11683,5136,1,28/03/2015 00:00,17.95
11684,5136,1,28/03/2015 00:00,16
11685,5136,1,28/03/2015 00:00,20.75
11686,5137,1,28/03/2015 00:00,16.75
11687,5137,2,28/03/2015 00:00,37
11688,5137,1,28/03/2015 00:00,12.5
11689,5137,1,28/03/2015 00:00,12.25
11690,5137,1,28/03/2015 00:00,20.75
11691,5137,1,28/03/2015 00:00,20.5
11692,5138,1,28/03/2015 00:00,20.5
11693,5138,1,28/03/2015 00:00,12
11694,5138,1,28/03/2015 00:00,12
11695,5138,1,28/03/2015 00:00,16
11696,5139,1,28/03/2015 00:00,20.25
11697,5140,1,28/03/2015 00:00,17.95
11698,5140,1,28/03/2015 00:00,12
11699,5141,1,28/03/2015 00:00,16.75
11700,5141,1,28/03/2015 00:00,16.5
11701,5141,1,28/03/2015 00:00,10.5
11702,5142,1,28/03/2015 00:00,16.75
11703,5142,1,28/03/2015 00:00,15.25
11704,5142,1,28/03/2015 00:00,20.75
11705,5142,1,28/03/2015 00:00,20.75
11706,5143,1,28/03/2015 00:00,20.25
11707,5144,1,28/03/2015 00:00,12
11708,5145,1,28/03/2015 00:00,16
11709,5146,1,28/03/2015 00:00,16.5
11710,5146,1,28/03/2015 00:00,12.75
11711,5146,1,28/03/2015 00:00,12
11712,5147,1,28/03/2015 00:00,12.75
11713,5148,1,28/03/2015 00:00,16.75
11714,5149,1,28/03/2015 00:00,12.5
11715,5149,1,28/03/2015 00:00,12.5
11716,5149,1,28/03/2015 00:00,12.5
11717,5149,1,28/03/2015 00:00,25.5
11718,5150,1,28/03/2015 00:00,20.5
11719,5150,1,28/03/2015 00:00,12.5
11720,5151,1,28/03/2015 00:00,16.75
11721,5151,1,28/03/2015 00:00,9.75
11722,5151,1,28/03/2015 00:00,16
11723,5152,1,28/03/2015 00:00,16
11724,5152,1,28/03/2015 00:00,16
11725,5152,1,28/03/2015 00:00,20.75
11726,5153,1,28/03/2015 00:00,18.5
11727,5154,1,28/03/2015 00:00,16.5
11728,5154,1,28/03/2015 00:00,12.5
11729,5154,1,28/03/2015 00:00,16.5
11730,5155,1,28/03/2015 00:00,16
11731,5155,1,28/03/2015 00:00,16.5
11732,5156,1,28/03/2015 00:00,16.75
11733,5156,1,28/03/2015 00:00,12
11734,5156,1,28/03/2015 00:00,20.75
11735,5156,1,28/03/2015 00:00,20.75
11736,5157,1,28/03/2015 00:00,12
11737,5157,1,28/03/2015 00:00,12.5
11738,5158,1,28/03/2015 00:00,20.75
11739,5158,1,28/03/2015 00:00,12.5
11740,5158,1,28/03/2015 00:00,17.5
11741,5159,1,28/03/2015 00:00,16.5
11742,5160,1,28/03/2015 00:00,16.75
11743,5160,1,28/03/2015 00:00,16
11744,5160,1,28/03/2015 00:00,20.25
11745,5160,1,28/03/2015 00:00,20.25
11746,5161,1,28/03/2015 00:00,20.75
11747,5161,1,28/03/2015 00:00,20.75
11748,5161,1,28/03/2015 00:00,16.5
11749,5161,1,28/03/2015 00:00,16.5
11750,5162,1,28/03/2015 00:00,17.5
11751,5163,1,28/03/2015 00:00,16
11752,5164,1,28/03/2015 00:00,12.25
11753,5165,1,28/03/2015 00:00,12
11754,5165,1,28/03/2015 00:00,16.5
11755,5165,1,28/03/2015 00:00,12
11756,5166,1,28/03/2015 00:00,16.5
11757,5166,1,28/03/2015 00:00,16.5
11758,5166,1,28/03/2015 00:00,12.75
11759,5167,1,28/03/2015 00:00,20.75
11760,5167,1,28/03/2015 00:00,20.75
11761,5168,1,28/03/2015 00:00,20.25
11762,5168,1,28/03/2015 00:00,12
11763,5169,1,28/03/2015 00:00,16
11764,5170,1,28/03/2015 00:00,20.75
11765,5170,1,28/03/2015 00:00,20.75
11766,5171,1,28/03/2015 00:00,20.75
11767,5172,1,28/03/2015 00:00,20.75
11768,5172,1,28/03/2015 00:00,12.5
11769,5173,1,28/03/2015 00:00,12.5
11770,5173,1,28/03/2015 00:00,20.75
11771,5174,1,28/03/2015 00:00,13.25
11772,5174,1,28/03/2015 00:00,20.25
11773,5175,1,28/03/2015 00:00,17.5
11774,5175,1,28/03/2015 00:00,20.75
11775,5175,1,28/03/2015 00:00,16.75
11776,5176,1,28/03/2015 00:00,16.75
11777,5177,1,28/03/2015 00:00,16.5
11778,5178,1,28/03/2015 00:00,12.5
11779,5178,1,28/03/2015 00:00,12.5
11780,5178,1,28/03/2015 00:00,12
11781,5179,1,28/03/2015 00:00,20.25
11782,5180,1,28/03/2015 00:00,17.95
11783,5180,1,28/03/2015 00:00,16
11784,5180,1,28/03/2015 00:00,20.75
11785,5181,1,28/03/2015 00:00,20.5
11786,5181,1,28/03/2015 00:00,12.75
11787,5182,1,28/03/2015 00:00,12
11788,5182,1,28/03/2015 00:00,10.5
11789,5182,1,28/03/2015 00:00,12.75
11790,5182,1,28/03/2015 00:00,20.75
11791,5183,1,28/03/2015 00:00,10.5
11792,5184,1,28/03/2015 00:00,16
11793,5184,1,28/03/2015 00:00,20.75
11794,5185,1,28/03/2015 00:00,13.25
11795,5185,1,28/03/2015 00:00,20.75
11796,5186,1,28/03/2015 00:00,9.75
11797,5186,1,28/03/2015 00:00,16
11798,5187,1,28/03/2015 00:00,20.75
11799,5187,1,28/03/2015 00:00,12
11800,5187,1,28/03/2015 00:00,16.5
11801,5188,1,28/03/2015 00:00,12
11802,5188,1,28/03/2015 00:00,18.5
11803,5188,1,28/03/2015 00:00,10.5
11804,5188,1,28/03/2015 00:00,16
11805,5189,1,28/03/2015 00:00,20.75
11806,5189,1,28/03/2015 00:00,20.25
11807,5189,1,28/03/2015 00:00,20.75
11808,5190,1,28/03/2015 00:00,12
11809,5190,1,28/03/2015 00:00,16.75
11810,5190,1,28/03/2015 00:00,12.5
11811,5191,1,28/03/2015 00:00,12
11812,5191,1,28/03/2015 00:00,12.75
11813,5192,1,28/03/2015 00:00,14.75
11814,5193,1,29/03/2015 00:00,23.65
11815,5194,1,29/03/2015 00:00,23.65
11816,5194,1,29/03/2015 00:00,12
11817,5195,1,29/03/2015 00:00,12
11818,5196,1,29/03/2015 00:00,12
11819,5196,1,29/03/2015 00:00,16
11820,5197,1,29/03/2015 00:00,20.75
11821,5197,1,29/03/2015 00:00,16.5
11822,5197,1,29/03/2015 00:00,12
11823,5198,1,29/03/2015 00:00,20.25
11824,5198,1,29/03/2015 00:00,12
11825,5199,1,29/03/2015 00:00,12
11826,5200,1,29/03/2015 00:00,20.75
11827,5200,1,29/03/2015 00:00,12.75
11828,5200,1,29/03/2015 00:00,18.5
11829,5200,1,29/03/2015 00:00,14.75
11830,5200,1,29/03/2015 00:00,16.5
11831,5200,1,29/03/2015 00:00,12.75
11832,5200,1,29/03/2015 00:00,9.75
11833,5200,1,29/03/2015 00:00,12.25
11834,5200,1,29/03/2015 00:00,20.75
11835,5200,1,29/03/2015 00:00,16.75
11836,5200,2,29/03/2015 00:00,41.5
11837,5200,2,29/03/2015 00:00,32
11838,5200,1,29/03/2015 00:00,16
11839,5201,1,29/03/2015 00:00,12
11840,5201,1,29/03/2015 00:00,12
11841,5201,1,29/03/2015 00:00,20.5
11842,5201,1,29/03/2015 00:00,21
11843,5201,1,29/03/2015 00:00,20.75
11844,5202,1,29/03/2015 00:00,16.75
11845,5202,1,29/03/2015 00:00,12.75
11846,5202,1,29/03/2015 00:00,18.5
11847,5202,1,29/03/2015 00:00,16.5
11848,5202,1,29/03/2015 00:00,16.5
11849,5202,1,29/03/2015 00:00,20.75
11850,5202,1,29/03/2015 00:00,16.75
11851,5202,1,29/03/2015 00:00,16
11852,5203,1,29/03/2015 00:00,12.75
11853,5203,1,29/03/2015 00:00,16.5
11854,5203,1,29/03/2015 00:00,12
11855,5204,1,29/03/2015 00:00,20.75
11856,5205,1,29/03/2015 00:00,20.25
11857,5205,1,29/03/2015 00:00,12.5
11858,5205,1,29/03/2015 00:00,16
11859,5206,1,29/03/2015 00:00,16.5
11860,5206,1,29/03/2015 00:00,12.5
11861,5207,1,29/03/2015 00:00,20.5
11862,5208,1,29/03/2015 00:00,16.75
11863,5208,1,29/03/2015 00:00,10.5
11864,5209,1,29/03/2015 00:00,16
